38530.27899	0.19762		38126.42903	0.29353		38530.27899	0.36915		40614.60824	0.43555		38938.40667	0.49088		39350.85741	0.54437		48581.91827	0.60708		50142.12416	0.65504		48581.91827	0.69746		46576.89862	0.73619		33953.91663	0.75095		17667.55507	0.73066		11469.89684	0.72697		7766.88119	0.71959		5602.60429	0.71775		3834.00895	0.70668		2765.64486	0.69746		2263.87255	0.6993		1615.9177	0.68639		1565.63734	0.70299		895.69872	0.65319		886.31057	0.66979		659.86833	0.64213		517.8557	0.6163		451.56519	0.60339
34677.03237	0.19393		34313.56971	0.28984		34677.03237	0.36362		36552.91687	0.43002		35044.34498	0.48535		35415.5483	0.53884		43723.45067	0.60155		46088.7091	0.6495		44186.58645	0.69193		42362.96612	0.73066		30558.33223	0.74172		16239.33608	0.72512		10322.84205	0.7159		7064.19136	0.71037		5042.31206	0.70852		3524.07335	0.69746		2542.07422	0.69008		2080.86445	0.69193		1454.31676	0.67533		1469.72145	0.69561		814.66254	0.64028		797.67448	0.65688		606.52555	0.62921		481.03491	0.5997		419.45782	0.58495
31209.1323	0.19209		30882.01796	0.28431		31209.1323	0.35993		32897.41769	0.42633		31539.71155	0.47982		32552.60782	0.5333		39350.85741	0.59417		42362.96612	0.64397		39767.67698	0.6827		38530.27899	0.72144		27793.64087	0.73435		14770.12134	0.7159		9290.49925	0.70668		6357.73212	0.70115		4586.12105	0.6993		3205.24132	0.68824		2336.57671	0.67901		1912.65045	0.6827		1322.74096	0.66241		1336.75195	0.68639		740.95791	0.62737		717.90251	0.64028		569.36788	0.6163		451.56519	0.58495		389.63336	0.5665
28088.04191	0.1884		27793.64087	0.28062		28088.04191	0.3544		29607.48919	0.42079		28385.56136	0.47244		29921.10322	0.52777		35790.68355	0.58679		38938.40667	0.63844		35790.68355	0.67533		34677.03237	0.71406		25279.07828	0.72697		13433.83026	0.70668		8361.39658	0.69746		5782.53165	0.69377		4215.38581	0.69008		2915.25484	0.67717		2170.44049	0.67348		1739.60801	0.67164		1203.06916	0.65319		1228.6909	0.67533		673.92153	0.61261		673.92153	0.63106		523.34103	0.5997		419.45782	0.56835		365.76319	0.5499
25279.07828	0.18655		25014.11901	0.27693		25279.07828	0.35071		26646.5722	0.41526		25546.8441	0.46691		26928.82305	0.52039		32897.41769	0.58126		35415.5483	0.63106		32552.60782	0.66795		31209.1323	0.70668		22992.01468	0.71775		12218.43688	0.6993		7604.91941	0.68824		5259.37106	0.68455		3874.62027	0.6827		2651.5042	0.66795		1974.07512	0.66426		1598.98068	0.66426		1094.22439	0.64028		1129.36535	0.66426		612.95011	0.59786		612.95011	0.61261		486.13022	0.5831		393.76051	0.55175		339.75655	0.5333
22751.02696	0.18286		22512.56512	0.27324		22751.02696	0.34517		23981.76373	0.40973		22992.01468	0.46137		24235.78789	0.51486		29607.48919	0.57573		31873.79243	0.62553		29297.16226	0.66057		28088.04191	0.69746		20911.86763	0.70852		11113.00329	0.69193		6844.3843	0.67901		4783.54215	0.67533		3524.07335	0.67348		2411.61575	0.65873		1795.47544	0.65319		1454.31676	0.65319		995.22707	0.63106		1027.18874	0.65319		563.40013	0.57942		557.49493	0.59602		446.83217	0.5665		369.6375	0.53515		318.94199	0.51486
20475.79512	0.18102		20261.18082	0.26955		20475.79512	0.33964		21583.45122	0.4042		20911.86763	0.45584		21812.07153	0.50748		27214.06361	0.56835		29297.16226	0.61815		26367.27973	0.65135		25546.8441	0.69008		18820.56216	0.70115		10107.58114	0.6827		6291.09441	0.66979		4305.16078	0.6661		3273.50326	0.66426		2216.66431	0.65135		1650.33186	0.64397		1336.75195	0.64397		905.18631	0.61815		944.15233	0.64028		517.8557	0.56282		512.42786	0.57942		423.90088	0.55175		343.35538	0.5167		293.15919	0.49826
18428.09938	0.17733		18234.94772	0.26586		18428.09938	0.33411		19424.98358	0.39682		18820.56216	0.45031		19838.67699	0.50195		25014.11901	0.56282		26646.5722	0.61261		23730.40209	0.64397		22992.01468	0.68086		17117.81722	0.69377		9096.76565	0.67348		5782.53165	0.66426		3874.62027	0.65504		2946.13436	0.65504		2016.11695	0.64213		1485.28931	0.6329		1203.06916	0.6329		832.01239	0.60524		849.73173	0.62737		475.99301	0.54437		475.99301	0.56282		393.76051	0.53515		322.32035	0.50195		275.19933	0.48166
16585.18483	0.17549		16411.34944	0.26402		16585.18483	0.33226		17482.37496	0.39313		16938.39911	0.44477		17854.69668	0.49457		22512.56512	0.55544		24492.50277	0.60708		21357.22717	0.63659		21133.37426	0.67348		15569.12402	0.68824		8273.75773	0.66426		5204.24566	0.65504		3524.07335	0.64581		2651.5042	0.64397		1872.76619	0.63475		1350.91134	0.62368		1094.22439	0.62184		764.75374	0.59417		797.67448	0.61999		442.14876	0.52777		446.83217	0.54806		369.6375	0.51855		296.26445	0.48535		261.07619	0.46875
14926.57221	0.17364		14770.12134	0.25849		14926.57221	0.32673		15734.03823	0.3876		15244.46305	0.43924		16069.12566	0.49088		20261.18082	0.54806		22512.56512	0.5997		19424.98358	0.62921		19019.91687	0.66426		14160.54509	0.67901		7525.20946	0.65688		4834.21129	0.64766		3171.64601	0.63659		2386.33873	0.63475		1721.37455	0.62737		1241.70567	0.61446		995.22707	0.61077		695.56449	0.57757		725.50681	0.60524		415.06133	0.51302		419.45782	0.5333		339.75655	0.50011		278.11435	0.46875		247.67784	0.45584
13433.83026	0.1718		13293.02537	0.2548		13433.83026	0.32304		14160.54509	0.38206		13719.93021	0.43371		14462.12188	0.48351		18234.94772	0.54253		20911.86763	0.59417		17482.37496	0.62184		17299.13579	0.65873		12879.40395	0.67164		6772.6458	0.64766		4396.84769	0.63844		2884.69899	0.62737		2147.69131	0.62737		1549.22732	0.61815		1141.32802	0.60524		905.18631	0.59786		646.10818	0.56835		659.86833	0.58864		385.54947	0.49642		393.76051	0.5167		315.59904	0.48166					230.06735	0.43924
12090.37097	0.16811		11963.64737	0.25111		12090.37097	0.31751		12744.4102	0.37653		12347.85931	0.42633		13015.8276	0.47797		16760.86156	0.53699		19019.91687	0.58864		15900.69927	0.6163		15900.69927	0.65319		11591.39044	0.66057		6225.15514	0.64028		3999.0535	0.63106		2596.21272	0.61815		1974.07512	0.6163		1423.99008	0.60893		1038.06913	0.59417		832.01239	0.58495		600.16834	0.55175		600.16834	0.57388		361.9295	0.48166		369.6375	0.50379		296.26445	0.46875					220.57226	0.42448
10881.26525	0.16442		10767.21472	0.24742		10881.26525	0.31382		11469.89684	0.371		11113.00329	0.42079		11714.17096	0.47059		15084.68026	0.53146		17299.13579	0.58126		14615.31029	0.60893		14310.53909	0.64397		10542.68737	0.65319		5721.92282	0.63475		3599.12545	0.62184		2386.33873	0.61077		1814.49381	0.60893		1281.58299	0.59786		934.25632	0.57942		764.75374	0.57388		545.86956	0.53515		551.65162	0.55728		343.35538	0.46875		346.99234	0.48904		278.11435	0.45584					204.88904	0.40788
9793.07696	0.16258		9690.43213	0.24373		9793.07696	0.30829		10322.84205	0.36731		10001.63988	0.41526		10654.35961	0.46322		14012.12324	0.52593		15734.03823	0.57573		13293.02537	0.60155		12879.40395	0.63475		9588.86317	0.64581		5149.69806	0.62553		3239.19248	0.61261		2170.44049	0.60339		1633.03413	0.5997		1177.98172	0.58864		840.82538	0.56466		695.56449	0.55913		507.05692	0.52039		512.42786	0.54068		318.94199	0.45399		322.32035	0.47059		261.07619	0.44108						
8813.71367	0.15889		8721.33391	0.24004		8813.71367	0.3046		9290.49925	0.36177		9001.41912	0.40973		9588.86317	0.45768		12879.40395	0.52039		14310.53909	0.56835		12090.37097	0.59602		11838.25201	0.62921		8721.33391	0.63659		4634.69902	0.6163		2946.13436	0.60339		1994.98529	0.59417		1469.72145	0.58864		1082.75542	0.57757		764.75374	0.55359		632.63497	0.54253		471.00395	0.50379		466.06719	0.52224		293.15919	0.43739		305.77897	0.45768		247.67784	0.42633						
7932.29227	0.15704		7849.15102	0.23635		7932.29227	0.29906		8361.39658	0.35624		8101.22611	0.40235		8629.92242	0.45215		11963.64737	0.51486		13015.8276	0.56097		10881.26525	0.58679		10881.26525	0.62184		7849.15102	0.62921		4215.38581	0.60893		2651.5042	0.59417		1795.47544	0.58495		1350.91134	0.57942		974.47373	0.56466		695.56449	0.53699		575.39885	0.52593		442.14876	0.48904		437.51444	0.50564		272.31487	0.41895		284.03735	0.44662		232.50431	0.40973						
7139.01802	0.15335		7064.19136	0.23266		7139.01802	0.29353		7525.20946	0.35071		7291.05751	0.39682		7849.15102	0.44477		10881.26525	0.50748		11963.64737	0.55544		9793.07696	0.57757		9793.07696	0.61446		7214.63727	0.62368		3834.00895	0.5997		2411.61575	0.58495		1633.03413	0.57573		1241.70567	0.57204		877.02083	0.55175		632.63497	0.52224		534.48661	0.50933		410.71092	0.47428		410.71092	0.49088		255.632	0.4042		266.63632	0.43002									
6425.07569	0.15151		6357.73212	0.22713		6425.07569	0.28984		6772.6458	0.34517		6561.91037	0.39128		7139.01802	0.43924		9896.80903	0.50195		10996.52384	0.5499		8813.71367	0.57019		8907.07195	0.60524		6493.13259	0.61446		3487.13625	0.59233		2193.43064	0.57757		1469.72145	0.56466		1129.36535	0.56097		806.12376	0.54068		587.6531	0.50748		491.2795	0.49273		377.50966	0.45768		377.50966	0.47428		239.97118	0.38944		250.30134	0.41342									
5782.53165	0.15151		5721.92282	0.22529		5782.53165	0.28615		6095.34278	0.33964		5905.68209	0.3876		6425.07569	0.43371		9001.41912	0.49457		10214.64456	0.54437		7932.29227	0.56282		8016.3142	0.59786		5968.23737	0.60893		3171.64601	0.58126		1994.98529	0.56835		1336.75195	0.55544		1027.18874	0.54806		740.95791	0.52593		540.1481	0.49273		446.83217	0.47428		346.99234	0.43924		354.38223	0.45768		222.90865	0.37284		234.96709	0.39866									
5204.24566	0.14598		5149.69806	0.2216		5204.24566	0.28246		5485.7739	0.33595		5315.08036	0.38022		5782.53165	0.42817		8187.03745	0.48904		9388.90782	0.53699		7139.01802	0.55359		7214.63727	0.58864		5543.88135	0.60155		2884.69899	0.57388		1814.49381	0.56097		1203.06916	0.54437		934.25632	0.53699		681.05997	0.51486		496.48332	0.47428		415.06133	0.45953		325.73449	0.42448		325.73449	0.44293															
4683.79156	0.14413		4634.69902	0.21791		4683.79156	0.27693		4937.16537	0.33042		4783.54215	0.37468		5204.24566	0.42264		7446.33499	0.48166		8449.96375	0.52962		6493.13259	0.54622		6561.91037	0.58126		4989.46174	0.59233		2679.58996	0.5665		1633.03413	0.5499		1105.81484	0.53515		849.73173	0.52408		626.00409	0.50011		456.34835	0.45768		385.54947	0.44477		302.57399	0.40973		302.57399	0.42817															
